Problem,Provider,OperationKind,Operation,Disposition,Status,conv_kind,n,h,w,c,k,r,s,p,q,pad_h,pad_w,stride_h,stride_w,dilation_h,dilation_w,Activation,Filter,Output,conv_mode,iterator_algorithm,alpha,beta,split_k_mode,split_k_slices,eq_gemm_provider,op_class,accum,cta_m,cta_n,cta_k,stages,warps_m,warps_n,warps_k,inst_m,inst_n,inst_k,min_cc,max_cc,Bytes,Flops,Runtime,GB/s,GFLOPs
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x128_32x2_nhwc_align2,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,128,32,2,2,2,1,16,8,8,75,1024,205529088,6679429120,0.514732,371.871,12976.5
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x128_32x2_nhwc_align1,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,128,32,2,2,2,1,16,8,8,75,1024,205529088,6679429120,0.749638,255.342,8910.2
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x128_32x2_nhwc_align8,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,32,2,2,2,1,16,8,8,75,1024,205529088,6679429120,0.504787,379.197,13232.2
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x128_32x2_nhwc_align4,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,32,2,2,2,1,16,8,8,75,1024,205529088,6679429120,0.505323,378.795,13218.1
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x128_32x2_nhwc_align2,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,32,2,2,2,1,16,8,8,75,1024,205529088,6679429120,0.505932,378.339,13202.2
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x128_32x2_nhwc_align1,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,32,2,2,2,1,16,8,8,75,1024,205529088,6679429120,0.749308,255.454,8914.14
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x64_32x2_nhwc_align8,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,64,32,2,2,2,1,16,8,8,75,1024,205529088,6679429120,0.504476,379.431,13240.3
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x64_32x2_nhwc_align4,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,64,32,2,2,2,1,16,8,8,75,1024,205529088,6679429120,0.504731,379.24,13233.7
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x64_32x2_nhwc_align2,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,64,32,2,2,2,1,16,8,8,75,1024,205529088,6679429120,0.50573,378.491,13207.5
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x64_32x2_nhwc_align1,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,64,32,2,2,2,1,16,8,8,75,1024,205529088,6679429120,0.541301,353.618,12339.6
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x64_32x2_nhwc_align8,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,64,32,2,2,2,1,16,8,8,75,1024,205529088,6679429120,0.504588,379.347,13237.4
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x64_32x2_nhwc_align4,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,64,32,2,2,2,1,16,8,8,75,1024,205529088,6679429120,0.504537,379.385,13238.7
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x64_32x2_nhwc_align2,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,64,32,2,2,2,1,16,8,8,75,1024,205529088,6679429120,0.504532,379.389,13238.9
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x64_32x2_nhwc_align1,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,64,32,2,2,2,1,16,8,8,75,1024,205529088,6679429120,0.554282,345.337,12050.6
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x128_64x2_nhwc_align8,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,64,2,1,2,2,16,8,8,75,1024,205529088,6679429120,0.520565,367.704,12831.1
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x128_64x2_nhwc_align4,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,64,2,1,2,2,16,8,8,75,1024,205529088,6679429120,0.543044,352.483,12300
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x128_64x2_nhwc_align2,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,64,2,1,2,2,16,8,8,75,1024,205529088,6679429120,0.613732,311.885,10883.3
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x128_64x2_nhwc_align1,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,64,2,1,2,2,16,8,8,75,1024,205529088,6679429120,1.27377,150.274,5243.83
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_256x128_32x3_nhwc_align8,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,256,128,32,3,4,2,1,16,8,16,80,1024,205529088,6679429120,0.518578,369.113,12880.3
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_256x128_32x3_nhwc_align4,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,256,128,32,3,4,2,1,16,8,16,80,1024,205529088,6679429120,0.525341,364.361,12714.5
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_256x128_32x3_nhwc_align2,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,256,128,32,3,4,2,1,16,8,16,80,1024,205529088,6679429120,0.640893,298.667,10422.1
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x256_32x3_nhwc_align8,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,256,32,3,2,4,1,16,8,16,80,1024,205529088,6679429120,0.753837,253.92,8860.58
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x256_32x3_nhwc_align4,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,256,32,3,2,4,1,16,8,16,80,1024,205529088,6679429120,0.835426,229.121,7995.24
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x256_32x3_nhwc_align2,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,256,32,3,2,4,1,16,8,16,80,1024,205529088,6679429120,1.11703,171.36,5979.64
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_256x64_32x4_nhwc_align8,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,256,64,32,4,4,1,1,16,8,16,80,1024,205529088,6679429120,0.525627,364.163,12707.5
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_256x64_32x4_nhwc_align4,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,256,64,32,4,4,1,1,16,8,16,80,1024,205529088,6679429120,0.526924,363.267,12676.3
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_256x64_32x4_nhwc_align2,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,256,64,32,4,4,1,1,16,8,16,80,1024,205529088,6679429120,1.98454,96.4525,3365.73
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_64x256_32x4_nhwc_align8,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,256,32,4,1,4,1,16,8,16,80,1024,205529088,6679429120,0.929106,206.02,7189.1
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_64x256_32x4_nhwc_align4,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,256,32,4,1,4,1,16,8,16,80,1024,205529088,6679429120,1.18836,161.074,5620.7
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_64x256_32x4_nhwc_align2,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,256,32,4,1,4,1,16,8,16,80,1024,205529088,6679429120,1.81811,105.282,3673.83
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x128_32x3_nhwc_align8,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,128,32,3,2,2,1,16,8,16,80,1024,205529088,6679429120,0.512823,373.255,13024.8
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x128_32x3_nhwc_align4,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,128,32,3,2,2,1,16,8,16,80,1024,205529088,6679429120,0.514583,371.978,12980.3
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x128_32x3_nhwc_align2,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,128,32,3,2,2,1,16,8,16,80,1024,205529088,6679429120,0.587291,325.927,11373.3
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x128_32x4_nhwc_align8,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,128,32,4,2,2,1,16,8,16,80,1024,205529088,6679429120,0.546044,350.547,12232.4
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x128_32x4_nhwc_align4,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,128,32,4,2,2,1,16,8,16,80,1024,205529088,6679429120,0.577884,331.233,11558.4
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x128_32x4_nhwc_align2,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,128,32,4,2,2,1,16,8,16,80,1024,205529088,6679429120,0.8809,217.293,7582.5
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x128_32x5_nhwc_align8,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,128,32,5,2,2,1,16,8,16,80,1024,205529088,6679429120,0.542119,353.085,12321
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x128_32x5_nhwc_align4,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,128,32,5,2,2,1,16,8,16,80,1024,205529088,6679429120,0.621598,307.938,10745.6
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x128_32x5_nhwc_align2,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,128,32,5,2,2,1,16,8,16,80,1024,205529088,6679429120,0.967221,197.901,6905.8
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x64_32x6_nhwc_align8,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,64,32,6,2,2,1,16,8,16,80,1024,205529088,6679429120,0.503762,379.969,13259.1
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x64_32x6_nhwc_align4,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,64,32,6,2,2,1,16,8,16,80,1024,205529088,6679429120,0.520099,368.034,12842.6
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_128x64_32x6_nhwc_align2,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,64,32,6,2,2,1,16,8,16,80,1024,205529088,6679429120,0.812257,235.657,8223.3
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_64x128_32x6_nhwc_align8,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,32,6,2,2,1,16,8,16,80,1024,205529088,6679429120,0.680835,281.146,9810.65
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_64x128_32x6_nhwc_align4,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,32,6,2,2,1,16,8,16,80,1024,205529088,6679429120,0.899255,212.858,7427.74
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_64x128_32x6_nhwc_align2,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,32,6,2,2,1,16,8,16,80,1024,205529088,6679429120,1.43316,133.561,4660.63
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_64x64_32x10_nhwc_align8,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,64,32,10,2,2,1,16,8,16,80,1024,205529088,6679429120,0.590268,324.283,11315.9
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_64x64_32x10_nhwc_align4,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,64,32,10,2,2,1,16,8,16,80,1024,205529088,6679429120,0.861766,222.118,7750.86
1,CUTLASS,conv2d,cutlass_tensorop_h16816fprop_optimized_64x64_32x10_nhwc_align2,passed,success,fprop,256,56,56,64,64,1,1,56,56,0,0,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,64,32,10,2,2,1,16,8,16,80,1024,205529088,6679429120,1.38058,138.647,4838.12
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_256x128_32x2_nhwc_align8,passed,success,fprop,256,56,56,64,64,3,3,56,56,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,256,128,32,2,4,2,1,16,8,8,75,1024,1027678208,59292778496,1.7905,534.545,33115.3
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_256x128_32x2_nhwc_align4,passed,success,fprop,256,56,56,64,64,3,3,56,56,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,256,128,32,2,4,2,1,16,8,8,75,1024,1027678208,59292778496,1.89013,506.368,31369.7
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_256x128_32x2_nhwc_align2,passed,success,fprop,256,56,56,64,64,3,3,56,56,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,256,128,32,2,4,2,1,16,8,8,75,1024,1027678208,59292778496,2.28329,419.175,25968.1
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_256x128_32x2_nhwc_align1,passed,success,fprop,256,56,56,64,64,3,3,56,56,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,256,128,32,2,4,2,1,16,8,8,75,1024,1027678208,59292778496,3.31033,289.125,17911.4
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x256_32x2_nhwc_align8,passed,success,fprop,256,56,56,64,64,3,3,56,56,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,256,32,2,2,4,1,16,8,8,75,1024,1027678208,59292778496,3.31757,288.494,17872.3
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x256_32x2_nhwc_align4,passed,success,fprop,256,56,56,64,64,3,3,56,56,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,256,32,2,2,4,1,16,8,8,75,1024,1027678208,59292778496,3.46358,276.333,17118.9
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x256_32x2_nhwc_align2,passed,success,fprop,256,56,56,64,64,3,3,56,56,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,256,32,2,2,4,1,16,8,8,75,1024,1027678208,59292778496,3.74087,255.85,15850
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x256_32x2_nhwc_align1,passed,success,fprop,256,56,56,64,64,3,3,56,56,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,256,32,2,2,4,1,16,8,8,75,1024,1027678208,59292778496,4.86544,196.714,12186.5
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x128_32x2_nhwc_align8,passed,success,fprop,256,56,56,64,64,3,3,56,56,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,128,32,2,2,2,1,16,8,8,75,1024,1027678208,59292778496,1.55758,614.48,38067.3
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x128_32x2_nhwc_align4,passed,success,fprop,256,56,56,64,64,3,3,56,56,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,128,32,2,2,2,1,16,8,8,75,1024,1027678208,59292778496,1.63155,586.62,36341.4
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x128_32x2_nhwc_align2,passed,success,fprop,256,56,56,64,64,3,3,56,56,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,128,32,2,2,2,1,16,8,8,75,1024,1027678208,59292778496,2.00207,478.056,29615.8
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x128_32x2_nhwc_align1,passed,success,fprop,256,56,56,64,64,3,3,56,56,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,128,32,2,2,2,1,16,8,8,75,1024,1027678208,59292778496,3.26829,292.845,18141.9
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x128_32x2_nhwc_align8,passed,success,fprop,256,56,56,64,64,3,3,56,56,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,32,2,2,2,1,16,8,8,75,1024,1027678208,59292778496,1.73514,551.598,34171.7
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x128_32x2_nhwc_align4,passed,success,fprop,256,56,56,64,64,3,3,56,56,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,32,2,2,2,1,16,8,8,75,1024,1027678208,59292778496,1.88772,507.014,31409.8
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x128_32x2_nhwc_align2,passed,success,fprop,256,56,56,64,64,3,3,56,56,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,32,2,2,2,1,16,8,8,75,1024,1027678208,59292778496,2.44478,391.488,24252.8
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x128_32x2_nhwc_align1,passed,success,fprop,256,56,56,64,64,3,3,56,56,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,32,2,2,2,1,16,8,8,75,1024,1027678208,59292778496,3.96931,241.125,14937.8
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x64_32x2_nhwc_align8,passed,success,fprop,256,56,56,64,64,3,3,56,56,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,64,32,2,2,2,1,16,8,8,75,1024,1027678208,59292778496,0.994296,962.591,59632.9
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x64_32x2_nhwc_align4,passed,success,fprop,256,56,56,64,64,3,3,56,56,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,64,32,2,2,2,1,16,8,8,75,1024,1027678208,59292778496,1.14549,835.541,51762.1
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x64_32x2_nhwc_align2,passed,success,fprop,256,56,56,64,64,3,3,56,56,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,64,32,2,2,2,1,16,8,8,75,1024,1027678208,59292778496,1.57806,606.506,37573.3
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_128x64_32x2_nhwc_align1,passed,success,fprop,256,56,56,64,64,3,3,56,56,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,128,64,32,2,2,2,1,16,8,8,75,1024,1027678208,59292778496,2.74101,349.178,21631.7
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x64_32x2_nhwc_align8,passed,success,fprop,256,56,56,64,64,3,3,56,56,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,64,32,2,2,2,1,16,8,8,75,1024,1027678208,59292778496,1.26565,756.214,46847.8
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x64_32x2_nhwc_align4,passed,success,fprop,256,56,56,64,64,3,3,56,56,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,64,32,2,2,2,1,16,8,8,75,1024,1027678208,59292778496,1.46428,653.63,40492.7
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x64_32x2_nhwc_align2,passed,success,fprop,256,56,56,64,64,3,3,56,56,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,64,32,2,2,2,1,16,8,8,75,1024,1027678208,59292778496,2.04777,467.387,28954.8
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x64_32x2_nhwc_align1,passed,success,fprop,256,56,56,64,64,3,3,56,56,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,64,32,2,2,2,1,16,8,8,75,1024,1027678208,59292778496,3.38135,283.052,17535.2
1,CUTLASS,conv2d,cutlass_tensorop_h1688fprop_optimized_64x128_64x2_nhwc_align8,passed,success,fprop,256,56,56,64,64,3,3,56,56,1,1,1,1,1,1,f16:nhwc,f16:nhwc,f16:nhwc,cross,optimized,1,0,serial,1,none,tensorop,f16,64,128,64,2,1,2,2,16,8,8,75,1024,1027678208,59292778496,1.81866,526.265,32602.4
